player_id,player_slug,player_tag,player_name,player_country
5f3d8fdd95f40596eae240a4,https://octane.gg/players/40a4-chippy,Chippy,Dan Hypher,en
5f3d8fdd95f40596eae2441a,https://octane.gg/players/441a-chr1s,Chr1s,Christiano Xavier,br
616fe461f8090ec74528873e,https://octane.gg/players/873e-christianw,ChristianW,Christian Wentzel,za
5f3d8fdd95f40596eae241c9,https://octane.gg/players/41c9-chronic,Chronic,Nick Iwanski,us
627b952ac437fde7e02d63c4,https://octane.gg/players/63c4-chronosnow,ChronoSnow,,sg
5f3d8fdd95f40596eae2455d,https://octane.gg/players/455d-chub,Chub,Sam McGrath,au
62712a6bc437fde7e02d54ad,https://octane.gg/players/54ad-cironsa,Cironsa,,jp
613bafa7143c37878b236855,https://octane.gg/players/6855-civex,civex,Tom Grindell,be
5f3d8fdd95f40596eae23e59,https://octane.gg/players/3e59-cjcj,CJCJ,Cameron Johns,au
5f3d8fdd95f40596eae23e40,https://octane.gg/players/3e40-cjm,CJM,Cameron McGrouther,nz
621ca419c437fde7e02d0f54,https://octane.gg/players/0f54-ckeno,ckeno,,us
61e56690da9d7ca1c7ba501e,https://octane.gg/players/501e-claude974,claude974,,re
605d19814d63e1b16e2ff63a,https://octane.gg/players/f63a-claw-z,Claw-Z,Nishant Modak,sg
5f3d8fdd95f40596eae240d7,https://octane.gg/players/40d7-cobbo,Cobbo,Jacob Blacker,au
61e54fd6c437fde7e02cc9cf,https://octane.gg/players/c9cf-collapse,CollapSE,,jp
627b86f1da9d7ca1c7bae9c5,https://octane.gg/players/e9c5-comet,Comet,,au
5f3d8fdd95f40596eae240b2,https://octane.gg/players/40b2-comm,Comm,Robert Kyser,us
6283a688c437fde7e02d6a13,https://octane.gg/players/6a13-commutator,Commutator,Shantanu Modak,sg
5f3d8fdd95f40596eae24513,https://octane.gg/players/4513-compact,Compact.,Zeno Sterkens,be
5f3d8fdd95f40596eae23d81,https://octane.gg/players/3d81-corruptedg,CorruptedG,Gabriel Vallozzi,ca
61801185143c37878b23bd9b,https://octane.gg/players/bd9b-craggles,Craggles,,za
6007479725dd47da00ef03ec,https://octane.gg/players/03ec-crazey,Crazey,,au
5f3d8fdd95f40596eae2454f,https://octane.gg/players/454f-crazy,Crazy,Ross Muller,au
5f3d8fdd95f40596eae2404c,https://octane.gg/players/404c-creamyy,creamyy,Joakim Scheelhardt,dk
5f3d8fdd95f40596eae2413a,https://octane.gg/players/413a-creamz,creamz,Gwil Muir,wl
61800faa143c37878b23bd12,https://octane.gg/players/bd12-creativix4,Creativix4,,re
5f3d8fdd95f40596eae24191,https://octane.gg/players/4191-crespor,crespor,Nawaf Al-Osaimi,sa
61a4aa3a143c37878b23f556,https://octane.gg/players/f556-crisp,Crisp,,za
5fbda6c516fbe0e46966ac4b,https://octane.gg/players/ac4b-crispy,Crispy,Shaun Tafara Murindagomo,en
5f3d8fdd95f40596eae241f1,https://octane.gg/players/41f1-crr,crr,Cristian Fernandez,es
6083837059c52797c6784167,https://octane.gg/players/4167-crs,Crs,,uy
5f3d8fdd95f40596eae23f66,https://octane.gg/players/3f66-cruzza,Cruzza,Marom,au
6163206ef8090ec745287460,https://octane.gg/players/7460-cyan,Cyan.,,jo
626d53e8da9d7ca1c7bad59e,https://octane.gg/players/d59e-cyan,cyan.,,vn
5f3d8fdd95f40596eae242a6,https://octane.gg/players/42a6-cypso,Cypso,Sean Patrick Delos Reyes,ph
627b8a24da9d7ca1c7baea44,https://octane.gg/players/ea44-cyrax,CYRAX,,au
5f3d8fdd95f40596eae24506,https://octane.gg/players/4506-cyrexal,Cyrexal,Sacha Gilchrist,au
5f3d8fdd95f40596eae23e46,https://octane.gg/players/3e46-cyrix,cyrix,Nathan Baxter,au
61e566bada9d7ca1c7ba502f,https://octane.gg/players/502f-cz4r1c,CZ4R1C,,za
6295e832c437fde7e02d8fbd,https://octane.gg/players/8fbd-d-money,D-Money,,za
61731f04143c37878b23a259,https://octane.gg/players/a259-d3funct,D3Funct,,za
5f3d8fdd95f40596eae24389,https://octane.gg/players/4389-d7oom-24,d7oom-24,Abdulrahman Saad,sa
60c8613788116f536df969c7,https://octane.gg/players/69c7-dabbod,DabboD,,ph
6162fcdbf8090ec7452873dd,https://octane.gg/players/73dd-dabbod14,DabboD14,,ph
618960d2143c37878b23d00c,https://octane.gg/players/d00c-dadarr,Dadarr,,id
5f3d8fdd95f40596eae23e41,https://octane.gg/players/3e41-daisu,Daisu,Douglas Smith,au
60c469b99fc1a47e5f11196f,https://octane.gg/players/196f-daisy,Daisy,Kamran Christopher Naidoo,za
6067a5f4cf18b166eaa55c43,https://octane.gg/players/5c43-dam,Dam,,ar
61dc141cda9d7ca1c7ba3fa8,https://octane.gg/players/3fa8-damo,Damo,,au
5f3d8fdd95f40596eae24363,https://octane.gg/players/4363-daniel,Daniel,Daniel Piecenski,us
5f77af56a0cb87e0663bc4f7,https://octane.gg/players/c4f7-danielito,Danielito,,cl
605d19814d63e1b16e2ff63b,https://octane.gg/players/f63b-dann,Dann,,sg
619e61cb143c37878b23f058,https://octane.gg/players/f058-dante17021,Dante17021,,za
6051090c2629ffaa11f79424,https://octane.gg/players/9424-dappluto,dappluto,,br
5f3d8fdd95f40596eae23d89,https://octane.gg/players/3d89-dappur,Dappur,Chris Mendoza,us
6162fc0ff8090ec7452873b9,https://octane.gg/players/73b9-darkelimination,DarkElimination,,bd
60bb4abf6d9c1362119ca7d3,https://octane.gg/players/a7d3-darth,Darth.,Ethan Deysel,za
616d8e4df8090ec745288391,https://octane.gg/players/8391-darxtz,darxtz,Matheus Gabriel,br
6162fcdbf8090ec7452873de,https://octane.gg/players/73de-david,David,,ph
628cd6ebc437fde7e02d813e,https://octane.gg/players/813e-davidnicholai,davidnicholai,,ph
61e55ebec437fde7e02ccb00,https://octane.gg/players/cb00-davindson,davindson,,br
